emp_id,emp_name,dept_id,country,gender,salary,degree,performance,hire_date
678,Sydney Li,AI,USA,MALE,257000,PHD,6,2023-12-24
679,Li Li,HARDWARE,USA,FEMALE,103000,BS,6,2024-07-15
680,Lena Martinez,SOFTWARE,INDIA,MALE,191000,MS,9,2023-08-22
681,Skyler Carter,AI,USA,MALE,228000,PHD,2,2024-03-11
682,Quinn Hill,HARDWARE,USA,MALE,118000,BS,3,2024-10-13
683,Rowan Schmidt,BUSINESS,USA,MALE,227000,MS,9,2022-09-28
684,Klaus Parker,HARDWARE,USA,MALE,151000,MS,4,2024-11-30
685,Priya Schmidt,HARDWARE,USA,FEMALE,180000,MSIS,6,2024-09-22
686,Wei Sanchez,SOFTWARE,CANADA,FEMALE,157000,MS,5,2022-12-18
687,Fatima Suzuki,HARDWARE,GERMANY,FEMALE,189000,PHD,6,2023-08-06
688,Reese White,AI,INDIA,FEMALE,111000,BS,3,2022-11-27
689,Finley Scott,BUSINESS,USA,MALE,239000,PHD,8,2023-06-18
690,Quinn Sanchez,MARKETING,USA,MALE,135000,MSIS,6,2023-12-06
691,Jordan Patel,SOFTWARE,USA,FEMALE,145000,MSIS,5,2022-09-06
692,Alex Watanabe,SALES,USA,FEMALE,275000,PHD,6,2022-11-16
693,Arjun Schmidt,BUSINESS,CANADA,FEMALE,154000,MSIS,5,2022-10-29
694,Lena White,SOFTWARE,USA,FEMALE,186000,MSIS,1,2022-10-13
695,Robin Taylor,SOFTWARE,CANADA,FEMALE,117000,BA,4,2024-07-02
696,Logan Mitchell,SOFTWARE,USA,FEMALE,118000,BA,10,2024-12-14
697,Peyton Zhang,SALES,CHINA,MALE,112000,BA,8,2022-06-28
698,Emery Moore,SOFTWARE,USA,FEMALE,170000,MSIS,1,2024-01-10
699,Robin Evans,SOFTWARE,USA,FEMALE,177000,MS,5,2023-12-08
700,Harley Carter,HARDWARE,CANADA,FEMALE,192000,PHD,8,2024-05-01
701,Cameron Taylor,SOFTWARE,USA,MALE,277000,PHD,7,2024-04-28
702,Casey Morris,SOFTWARE,GERMANY,MALE,132000,BS,9,2023-11-18
703,Skyler Becker,SOFTWARE,USA,MALE,118000,BA,5,2024-04-28
704,Taylor Gomez,HARDWARE,USA,MALE,158000,BS,5,2024-10-01
705,Alex Young,SALES,USA,FEMALE,208000,MS,4,2022-02-24
706,Klaus Carter,AI,USA,FEMALE,200000,MS,8,2022-09-12
707,Avery Mitchell,SOFTWARE,USA,FEMALE,163000,BS,4,2022-02-28
708,Arjun Müller,SOFTWARE,USA,FEMALE,190000,PHD,6,2024-09-11
709,Zhang Williams,AI,USA,FEMALE,167000,MSIS,2,2024-02-04
710,Felix Thompson,SOFTWARE,USA,FEMALE,102000,BS,6,2024-08-02
711,Morgan Roberts,SOFTWARE,USA,FEMALE,118000,BS,7,2023-12-31
712,Lucas Scott,SOFTWARE,USA,FEMALE,225000,MS,9,2023-02-01
713,Sydney Stewart,BUSINESS,GERMANY,MALE,145000,MSIS,6,2023-10-10
714,Cameron Yamamoto,HARDWARE,USA,MALE,158000,MSIS,3,2022-01-27
715,Drew Flores,AI,GERMANY,FEMALE,187000,MS,6,2022-11-30
716,Wang White,HARDWARE,USA,MALE,216000,MS,9,2024-12-12
717,Parker Stewart,SOFTWARE,USA,FEMALE,152000,MS,3,2022-02-05
718,Hana Cruz,AI,CANADA,MALE,269000,PHD,10,2024-12-07
719,Cameron Moore,AI,CANADA,MALE,135000,MSIS,2,2023-04-01
720,Felix White,SOFTWARE,USA,MALE,164000,MS,2,2024-05-20
721,Peyton Jackson,SOFTWARE,USA,MALE,109000,BA,7,2022-03-29
722,Avery Hall,MARKETING,USA,MALE,233000,PHD,1,2024-08-18
723,Ananya Hill,HARDWARE,USA,MALE,120000,BA,2,2022-09-11
724,Yuki Mitchell,SALES,GERMANY,MALE,123000,BS,2,2022-10-26
725,Zhang Martinez,HARDWARE,CANADA,FEMALE,218000,MS,10,2023-05-11
726,Fatima Torres,SALES,CANADA,MALE,257000,PHD,9,2023-03-21
727,Dana Li,SOFTWARE,USA,FEMALE,152000,BS,1,2022-07-22
728,Skyler Collins,SOFTWARE,USA,FEMALE,196000,MS,8,2022-08-08
729,Cameron Wang,SALES,CANADA,FEMALE,189000,MS,7,2022-08-20
730,Sam Wang,SALES,USA,FEMALE,173000,MSIS,1,2022-06-18
731,Logan Singh,HARDWARE,USA,MALE,184000,MS,5,2024-06-28
732,Lena Sanchez,SOFTWARE,USA,FEMALE,225000,PHD,2,2024-09-01
733,Harley Yamamoto,AI,CANADA,MALE,120000,BA,2,2024-03-22
734,Yuki King,SOFTWARE,USA,MALE,126000,BS,10,2022-07-28
735,Avery Adams,SOFTWARE,USA,MALE,163000,MS,4,2024-04-07
736,Hana Patel,SALES,USA,FEMALE,153000,MSIS,10,2023-07-14
737,Zhang Mitchell,MARKETING,CHINA,FEMALE,197000,MS,7,2024-09-19
738,Li Adams,HARDWARE,USA,MALE,194000,PHD,5,2024-09-29
739,Skyler Morris,AI,CHINA,MALE,124000,BA,2,2024-10-17
740,Ingrid Yamamoto,AI,CANADA,FEMALE,143000,BS,2,2022-06-06
741,Zhang Rivera,BUSINESS,USA,FEMALE,203000,PHD,8,2024-10-01
742,Dakota Harris,SOFTWARE,CANADA,FEMALE,236000,PHD,1,2022-03-06
743,Taylor Jones,SOFTWARE,CANADA,FEMALE,218000,MS,8,2024-07-30
744,Li Müller,SOFTWARE,USA,MALE,195000,MSIS,5,2022-12-03
745,Ingrid Watanabe,HARDWARE,USA,MALE,179000,MS,2,2024-10-01
746,Emery Rivera,HARDWARE,USA,FEMALE,218000,MS,9,2022-04-25
747,Sam Davis,SOFTWARE,USA,FEMALE,160000,MSIS,6,2023-08-06
748,Yuki Brown,HARDWARE,USA,MALE,142000,MSIS,6,2023-12-16
749,Robin Davis,MARKETING,CANADA,FEMALE,182000,MS,6,2024-04-23
750,Felix Martinez,SOFTWARE,USA,MALE,145000,BS,10,2022-06-23
751,Taylor Wagner,AI,USA,FEMALE,110000,BS,9,2023-10-30
752,Felix Liu,SOFTWARE,CANADA,FEMALE,198000,MSIS,5,2022-02-11
753,Arjun Thomas,HARDWARE,USA,MALE,220000,PHD,7,2023-10-23
754,Zhang Cruz,HARDWARE,GERMANY,FEMALE,147000,BS,6,2024-10-14
755,Li Wilson,HARDWARE,USA,MALE,159000,MSIS,7,2023-02-18
756,Logan Taylor,SOFTWARE,CANADA,MALE,150000,MS,10,2024-04-03
757,Wei Gupta,SOFTWARE,USA,MALE,153000,MSIS,10,2024-12-23
758,Parker Müller,SOFTWARE,USA,MALE,152000,MS,5,2024-10-30
759,Shawn Scott,HARDWARE,USA,FEMALE,127000,BS,10,2024-11-21
760,Sydney Suzuki,AI,CANADA,MALE,170000,MSIS,3,2024-10-19
761,Peyton Stewart,SOFTWARE,USA,FEMALE,254000,PHD,1,2024-12-05
762,Rowan Turner,SOFTWARE,USA,FEMALE,109000,BS,5,2024-06-10
763,Klaus Allen,SOFTWARE,CHINA,MALE,194000,MSIS,5,2023-08-11
764,Quinn Torres,BUSINESS,GERMANY,FEMALE,150000,MSIS,4,2022-08-21
765,Priya Müller,BUSINESS,USA,MALE,158000,BS,8,2024-09-21
766,Jamie Mitchell,SOFTWARE,CHINA,FEMALE,136000,MSIS,3,2023-07-13
767,Morgan Anderson,SALES,CANADA,MALE,136000,MSIS,8,2022-02-10
768,Ingrid Taylor,SOFTWARE,USA,FEMALE,195000,MSIS,7,2024-01-15
769,Avery Li,SOFTWARE,USA,FEMALE,254000,PHD,3,2023-04-29
770,Li Taylor,SALES,GERMANY,MALE,216000,MS,9,2023-05-31
771,Aarav Rogers,HARDWARE,USA,MALE,189000,MSIS,6,2023-11-06
772,Dana Mitchell,HARDWARE,CANADA,MALE,205000,PHD,2,2022-12-25
773,Wang Sanchez,AI,USA,FEMALE,218000,MS,1,2024-10-01
774,Quinn Stewart,SALES,USA,MALE,182000,MS,4,2023-07-23
775,Yuki Miller,AI,USA,FEMALE,192000,MSIS,1,2022-03-13
776,Wang Nelson,MARKETING,INDIA,MALE,126000,BS,6,2022-09-07
777,Parker Taylor,SOFTWARE,GERMANY,FEMALE,222000,MS,7,2023-06-08
778,Hans Turner,HARDWARE,USA,MALE,218000,MS,3,2024-06-17
779,Wei Singh,SALES,USA,FEMALE,210000,PHD,2,2024-10-03
780,Robin Sharma,SOFTWARE,CANADA,FEMALE,196000,MSIS,2,2022-11-25
781,Hans Schmidt,MARKETING,USA,FEMALE,148000,MS,1,2023-01-12
782,Arjun Anderson,SOFTWARE,USA,MALE,92000,BA,5,2023-10-05
783,Sam Weber,SALES,USA,MALE,135000,BS,3,2024-04-20
784,Riley Sharma,SOFTWARE,USA,FEMALE,197000,PHD,3,2023-11-02
785,Jordan Williams,SOFTWARE,USA,FEMALE,161000,BS,10,2023-04-05
786,Felix King,AI,CHINA,MALE,278000,PHD,4,2023-06-21
787,Riley Sanchez,HARDWARE,GERMANY,MALE,182000,MS,5,2022-11-02
788,Lucas Wagner,SOFTWARE,USA,MALE,195000,PHD,9,2024-06-10
789,Kendall Wang,HARDWARE,USA,FEMALE,149000,BS,4,2023-06-30
790,Kendall Torres,HARDWARE,USA,FEMALE,160000,BS,10,2023-03-18
791,Jamie Nelson,HARDWARE,USA,FEMALE,155000,BS,1,2023-08-18
792,Alex Liu,HARDWARE,USA,FEMALE,219000,PHD,8,2022-06-25
793,Fatima Rogers,HARDWARE,INDIA,MALE,278000,PHD,7,2023-03-11
794,Morgan Parker,MARKETING,USA,FEMALE,209000,PHD,2,2022-05-01
795,Zhang Morris,SOFTWARE,CANADA,MALE,176000,MS,10,2022-04-04
796,Aarav Wright,BUSINESS,USA,FEMALE,248000,PHD,3,2022-03-26
797,Sam Sato,SOFTWARE,CHINA,FEMALE,133000,BS,6,2024-08-16
798,Li Mitchell,AI,USA,FEMALE,106000,BS,1,2022-09-19
799,Chen Turner,HARDWARE,CANADA,FEMALE,211000,PHD,5,2023-06-25
800,Quinn Miller,SOFTWARE,INDIA,FEMALE,214000,PHD,8,2022-11-06
801,Dakota White,HARDWARE,USA,MALE,132000,BS,3,2024-08-14
802,Shawn Wang,SOFTWARE,GERMANY,FEMALE,101000,BA,9,2024-09-20
803,Riley Hill,SOFTWARE,USA,MALE,267000,PHD,2,2023-12-17
804,Aarav Smith,SALES,USA,FEMALE,110000,BS,9,2023-07-13
805,Chris Brown,HARDWARE,USA,MALE,152000,MS,8,2022-07-13
806,Aarav Jackson,AI,GERMANY,FEMALE,182000,MSIS,7,2024-02-05
807,Hans Campbell,SOFTWARE,USA,FEMALE,104000,BS,8,2024-07-18
808,Sam Martin,HARDWARE,USA,MALE,150000,MS,10,2024-07-16
809,Priya Morris,HARDWARE,USA,MALE,261000,PHD,5,2023-10-24
810,Lucas Patel,HARDWARE,CANADA,MALE,161000,MS,7,2022-07-02
811,Parker Zhang,SOFTWARE,USA,FEMALE,202000,MSIS,3,2022-09-04
812,Robin Thomas,HARDWARE,CANADA,FEMALE,272000,PHD,10,2022-09-26
813,Sydney Gupta,HARDWARE,USA,FEMALE,187000,MS,7,2024-09-02
814,Dakota Gupta,HARDWARE,USA,MALE,262000,PHD,10,2023-01-17
815,Li Sato,HARDWARE,USA,MALE,101000,BA,8,2023-04-05
816,Quinn Martin,SOFTWARE,GERMANY,MALE,183000,MS,8,2023-09-08
817,Priya Wilson,BUSINESS,USA,FEMALE,234000,PHD,5,2022-04-08
818,Shawn Hall,SOFTWARE,USA,MALE,189000,MS,7,2022-07-13
819,Skyler Scott,HARDWARE,USA,FEMALE,104000,BS,9,2022-02-03
820,Hana Weber,SALES,USA,FEMALE,105000,BA,5,2023-10-05
821,Skyler Anderson,SOFTWARE,USA,FEMALE,223000,MS,3,2023-03-09
822,Avery Johnson,AI,USA,FEMALE,194000,PHD,9,2022-02-06
823,Felix Kumar,SOFTWARE,CANADA,MALE,166000,MSIS,7,2024-09-23
824,Jordan Torres,SOFTWARE,USA,FEMALE,108000,BS,4,2022-08-18
825,Hans Suzuki,HARDWARE,INDIA,MALE,145000,BS,4,2024-06-11
826,Dakota Williams,SOFTWARE,CANADA,MALE,153000,BS,3,2024-08-28
827,Wei Williams,SOFTWARE,GERMANY,MALE,109000,BS,8,2024-09-20
828,Alex Jackson,SALES,USA,FEMALE,147000,MSIS,10,2024-03-13
829,Taylor Zhang,SOFTWARE,INDIA,FEMALE,265000,PHD,10,2023-08-19
830,Logan Davis,HARDWARE,USA,FEMALE,196000,MS,10,2024-09-26
831,Klaus Sharma,SOFTWARE,USA,MALE,173000,MS,2,2023-07-03
832,Felix Müller,HARDWARE,USA,FEMALE,143000,BS,6,2024-07-07
833,Harley Adams,HARDWARE,INDIA,MALE,150000,BS,8,2023-12-06
834,Cameron Roberts,SOFTWARE,USA,MALE,182000,MSIS,10,2024-08-17
835,Blake Hill,AI,USA,FEMALE,264000,PHD,6,2024-08-25
836,Skyler Nguyen,BUSINESS,USA,FEMALE,139000,MSIS,8,2022-09-22
837,Parker Nelson,SALES,USA,MALE,140000,MSIS,7,2024-10-08
838,Robin Allen,HARDWARE,USA,MALE,205000,MSIS,6,2023-06-19
839,Chris Müller,SALES,USA,MALE,270000,PHD,1,2022-05-11
840,Jamie Cruz,SOFTWARE,USA,MALE,142000,MSIS,4,2024-09-23
841,Quinn Tanaka,SOFTWARE,CANADA,FEMALE,258000,PHD,9,2023-07-02
842,Hana White,BUSINESS,USA,MALE,200000,MSIS,8,2024-07-25
843,Blake Harris,HARDWARE,GERMANY,MALE,243000,PHD,2,2022-03-27
844,Li Thomas,HARDWARE,CANADA,MALE,199000,PHD,5,2024-06-23
845,Peyton Schmidt,SOFTWARE,CANADA,MALE,157000,MSIS,3,2022-09-09
846,Kendall Li,SOFTWARE,USA,FEMALE,185000,PHD,8,2023-12-01
847,Hans Baker,SOFTWARE,USA,MALE,125000,BS,7,2024-01-09
848,Dakota Singh,SOFTWARE,USA,MALE,235000,PHD,4,2022-10-10
849,Jordan Schmidt,HARDWARE,CANADA,FEMALE,275000,PHD,9,2024-01-11
850,Riley Cruz,AI,CHINA,MALE,253000,PHD,9,2022-05-23
851,Emery Jones,SOFTWARE,USA,FEMALE,211000,MS,7,2022-05-06
852,Sydney Sato,HARDWARE,USA,MALE,190000,PHD,9,2023-08-29
853,Felix Edwards,HARDWARE,USA,MALE,165000,MSIS,4,2024-06-24
854,Sage Martin,AI,USA,FEMALE,269000,PHD,2,2022-03-17
855,Chris Allen,HARDWARE,USA,FEMALE,135000,BS,5,2024-12-03
856,Reese Gomez,AI,USA,MALE,128000,BA,10,2023-06-14
857,Jamie Li,BUSINESS,GERMANY,FEMALE,195000,PHD,1,2024-02-03
858,Parker Smith,SOFTWARE,CHINA,FEMALE,152000,BS,2,2024-07-08
859,Ananya Adams,SOFTWARE,INDIA,FEMALE,166000,MS,10,2024-12-28
860,Fatima Morris,SOFTWARE,USA,FEMALE,202000,MS,10,2022-10-14
861,Shawn Thomas,SOFTWARE,CHINA,MALE,135000,BS,4,2024-01-10
862,Morgan Gupta,SOFTWARE,CANADA,MALE,193000,MSIS,2,2022-07-08
863,Lucas Kumar,AI,USA,MALE,183000,MS,6,2024-12-13
864,Omar Sharma,MARKETING,USA,FEMALE,179000,MSIS,8,2024-09-29
865,Fatima Tanaka,SOFTWARE,USA,MALE,107000,BS,8,2022-09-22
866,Priya Sanchez,SOFTWARE,USA,MALE,166000,MSIS,1,2022-11-18
867,Arjun Roberts,AI,USA,MALE,162000,MSIS,2,2024-01-27
868,Parker Roberts,SALES,USA,MALE,156000,MS,5,2024-02-06
869,Morgan Evans,AI,USA,FEMALE,89000,BA,10,2024-05-13
870,Avery Edwards,SOFTWARE,CANADA,FEMALE,157000,BS,8,2022-01-05
871,Arjun Weber,MARKETING,USA,MALE,224000,PHD,10,2023-09-27
872,Hana Thompson,HARDWARE,INDIA,FEMALE,230000,PHD,10,2022-09-29
873,Riley Singh,HARDWARE,USA,FEMALE,248000,PHD,3,2023-10-29
874,Ingrid Schmidt,HARDWARE,USA,FEMALE,126000,BS,9,2022-04-04
875,Priya Harris,AI,CANADA,FEMALE,195000,MSIS,1,2023-09-25
876,Peyton Liu,SALES,USA,MALE,143000,BS,10,2022-04-19
877,Sydney Hill,HARDWARE,USA,MALE,165000,BS,3,2022-02-08
878,Riley Suzuki,HARDWARE,USA,MALE,265000,PHD,10,2024-06-28
879,Dakota Scott,HARDWARE,USA,FEMALE,150000,MS,1,2023-11-28
880,Drew Watanabe,MARKETING,USA,FEMALE,112000,BA,7,2023-06-11
881,Morgan Diaz,SOFTWARE,USA,MALE,161000,MS,2,2022-11-12
882,Sam Moore,AI,USA,MALE,84000,BA,7,2022-07-22
883,Peyton Nelson,SOFTWARE,USA,FEMALE,209000,PHD,2,2022-04-17
884,Sydney Davis,SOFTWARE,CANADA,MALE,209000,MS,7,2022-08-24
885,Rowan Adams,SOFTWARE,CHINA,FEMALE,180000,MS,8,2022-03-01
886,Hana Martin,AI,USA,MALE,167000,BS,2,2023-05-20
887,Wang King,SOFTWARE,CANADA,FEMALE,165000,MSIS,9,2023-02-21
888,Klaus King,SOFTWARE,INDIA,MALE,164000,MSIS,9,2024-07-14
889,Lena Morris,AI,USA,MALE,135000,BA,5,2023-05-29
890,Taylor Allen,HARDWARE,CANADA,FEMALE,204000,PHD,9,2023-07-31
891,Omar Mitchell,SOFTWARE,USA,MALE,179000,MS,2,2022-10-14
892,Hans Rivera,SOFTWARE,USA,FEMALE,134000,BS,6,2023-12-03
893,Ananya Parker,AI,USA,FEMALE,146000,BS,6,2023-12-01
894,Alex Johnson,HARDWARE,GERMANY,MALE,197000,PHD,1,2024-09-02
895,Wang Anderson,SOFTWARE,USA,MALE,221000,MS,8,2024-03-15
896,Robin Morris,SALES,CANADA,MALE,197000,MSIS,8,2022-09-10
897,Shawn Sanchez,SOFTWARE,USA,FEMALE,216000,MS,1,2022-09-13
898,Lena Collins,SOFTWARE,USA,MALE,165000,MS,1,2023-07-30
899,Logan Wang,HARDWARE,INDIA,MALE,142000,BS,5,2023-03-29
900,Alex Nguyen,AI,USA,FEMALE,110000,BA,10,2023-03-05
901,Blake Torres,SOFTWARE,CHINA,FEMALE,118000,BS,9,2024-10-08
902,Chen Mitchell,AI,CHINA,MALE,88000,BA,2,2022-09-18
903,Alex Gupta,SOFTWARE,USA,MALE,186000,PHD,9,2023-06-02
904,Finley Yamamoto,SOFTWARE,GERMANY,MALE,215000,PHD,7,2023-07-16
905,Wang Weber,AI,CANADA,MALE,206000,PHD,5,2024-05-10
906,Yuki Green,SOFTWARE,USA,FEMALE,92000,BA,2,2022-02-21
907,Chris Evans,HARDWARE,USA,FEMALE,272000,PHD,4,2022-12-03
908,Jamie Baker,SOFTWARE,USA,MALE,140000,MSIS,8,2024-06-03
909,Chen Nelson,SOFTWARE,USA,MALE,227000,MS,1,2023-11-15
910,Aarav Harris,HARDWARE,USA,MALE,243000,PHD,2,2024-07-03
911,Cameron Davis,HARDWARE,CANADA,MALE,272000,PHD,7,2023-10-04
912,Drew Davis,BUSINESS,USA,FEMALE,117000,BA,7,2022-05-15
913,Logan Johnson,HARDWARE,INDIA,MALE,178000,MS,2,2024-04-21
914,Chris Torres,HARDWARE,USA,FEMALE,213000,MS,10,2022-07-27
915,Arjun Martin,HARDWARE,CANADA,MALE,141000,BS,2,2023-02-01
916,Skyler Baker,SALES,CANADA,FEMALE,186000,MS,10,2024-06-29
917,Zhang Collins,AI,USA,MALE,190000,PHD,5,2024-06-11
918,Wei Evans,HARDWARE,USA,FEMALE,172000,MSIS,3,2022-10-29
919,Zhang Miller,AI,USA,FEMALE,228000,MS,9,2022-10-24
920,Ingrid Liu,SOFTWARE,GERMANY,FEMALE,228000,MS,4,2022-05-21
921,Vikram Gomez,SALES,CANADA,FEMALE,157000,MSIS,10,2023-11-19
922,Logan Smith,SALES,CANADA,FEMALE,155000,MS,1,2024-10-12
923,Yuki Morris,SOFTWARE,USA,MALE,167000,MSIS,4,2023-05-05
924,Priya White,AI,CANADA,MALE,215000,MS,1,2024-01-14
925,Taylor Brown,SOFTWARE,USA,MALE,162000,MS,10,2024-01-08
926,Chris Baker,SOFTWARE,GERMANY,MALE,111000,BS,5,2022-12-23
927,Jordan Thompson,HARDWARE,GERMANY,MALE,111000,BS,5,2022-07-27
928,Parker Wagner,HARDWARE,CANADA,FEMALE,197000,MSIS,6,2023-03-07
929,Fatima Martinez,SOFTWARE,USA,MALE,177000,MS,3,2024-12-15
930,Wang Morris,SOFTWARE,USA,MALE,165000,BS,4,2023-01-28
931,Hana Torres,HARDWARE,USA,FEMALE,182000,MS,4,2022-04-05
932,Cameron Tanaka,MARKETING,USA,FEMALE,215000,PHD,1,2023-07-28
933,Blake Tanaka,SOFTWARE,CANADA,FEMALE,104000,BS,8,2022-05-13
934,Li Yamamoto,SALES,USA,FEMALE,246000,PHD,9,2024-02-06
935,Fatima Wang,SOFTWARE,CANADA,FEMALE,149000,BS,9,2024-09-16
936,Dana Green,BUSINESS,USA,FEMALE,127000,BS,10,2022-03-16
937,Dakota Morris,SOFTWARE,CHINA,MALE,166000,MS,4,2023-09-19
938,Cameron Anderson,SOFTWARE,USA,MALE,220000,PHD,9,2022-06-23
939,Shawn Tanaka,SOFTWARE,CANADA,FEMALE,176000,MS,10,2022-03-26
940,Li Turner,SALES,USA,FEMALE,185000,MS,7,2024-01-23
941,Klaus Wilson,HARDWARE,USA,FEMALE,161000,MS,4,2023-06-28
942,Sydney Adams,AI,USA,FEMALE,212000,PHD,9,2024-11-16
943,Chris Nguyen,SOFTWARE,USA,MALE,124000,BS,9,2023-02-15
944,Fatima Thompson,SOFTWARE,USA,FEMALE,152000,BS,5,2023-01-26
945,Emery Johnson,HARDWARE,USA,FEMALE,98000,BA,6,2024-04-07
946,Logan Adams,SOFTWARE,USA,FEMALE,204000,MSIS,3,2024-03-25
947,Omar Becker,SALES,CANADA,MALE,189000,MS,9,2024-08-17
948,Lucas Sharma,SOFTWARE,USA,FEMALE,214000,PHD,4,2024-05-28
949,Cameron Martin,SALES,INDIA,MALE,218000,MS,1,2024-02-07
950,Logan Sharma,HARDWARE,USA,FEMALE,185000,PHD,6,2023-11-27
951,Arjun Jones,MARKETING,USA,FEMALE,162000,MSIS,9,2023-09-06
952,Sage Hill,HARDWARE,USA,MALE,167000,BS,6,2024-03-11
953,Chris Weber,AI,INDIA,FEMALE,103000,BA,8,2022-08-11
954,Jordan Scott,AI,CHINA,FEMALE,106000,BS,9,2022-12-30
955,Logan Roberts,HARDWARE,USA,MALE,138000,BA,5,2023-02-26
956,Sam Singh,MARKETING,GERMANY,MALE,177000,MS,1,2022-12-18
957,Wei Martinez,HARDWARE,CANADA,FEMALE,106000,BS,9,2024-05-06
958,Fatima Liu,SOFTWARE,CANADA,FEMALE,267000,PHD,3,2023-02-26
959,Zhang Wagner,AI,USA,MALE,201000,MSIS,10,2023-02-20
960,Emery Baker,HARDWARE,GERMANY,FEMALE,169000,BS,8,2022-05-12
961,Arjun Garcia,HARDWARE,USA,FEMALE,268000,PHD,8,2024-08-05
962,Felix Gomez,SALES,USA,MALE,220000,MS,8,2023-12-12
963,Reese Wright,HARDWARE,USA,FEMALE,191000,MSIS,3,2024-04-30
964,Emery Garcia,HARDWARE,USA,FEMALE,223000,MS,3,2022-07-15
965,Felix Flores,AI,GERMANY,MALE,199000,PHD,9,2023-08-21
966,Casey Jackson,SOFTWARE,USA,FEMALE,210000,MS,2,2024-01-26
967,Taylor Becker,SOFTWARE,CHINA,FEMALE,160000,MS,4,2024-11-02
968,Chris Patel,AI,USA,MALE,122000,BA,8,2024-02-20
969,Sam Becker,SOFTWARE,CANADA,MALE,147000,MS,2,2022-10-07
970,Cameron Liu,HARDWARE,USA,FEMALE,153000,MS,4,2024-06-15
971,Skyler Roberts,SOFTWARE,USA,FEMALE,200000,PHD,1,2022-07-25
972,Lena Campbell,SOFTWARE,USA,MALE,161000,MSIS,2,2022-01-23
973,Dana Schmidt,SOFTWARE,USA,MALE,161000,MS,1,2024-12-26
974,Felix Evans,AI,USA,MALE,262000,PHD,2,2024-03-10
975,Reese Sanchez,SOFTWARE,INDIA,FEMALE,80000,BA,7,2023-02-18
976,Logan Thomas,SALES,GERMANY,MALE,99000,BS,1,2022-01-30
977,Sam Diaz,SOFTWARE,CANADA,MALE,136000,MSIS,9,2022-08-09
978,Robin Diaz,SOFTWARE,CANADA,MALE,200000,MSIS,7,2024-05-26
979,Logan Martinez,AI,CANADA,MALE,119000,BA,1,2024-03-08
980,Lucas Wang,AI,GERMANY,FEMALE,160000,MSIS,2,2023-03-24
981,Jamie Thomas,SALES,GERMANY,MALE,190000,MSIS,10,2022-12-18
982,Casey Parker,SALES,USA,FEMALE,251000,PHD,3,2023-11-12
983,Zhang Johnson,SALES,CHINA,MALE,175000,MSIS,7,2024-11-12
984,Reese Gupta,SOFTWARE,USA,MALE,126000,BA,2,2023-09-25
985,Quinn Morris,SOFTWARE,CANADA,MALE,137000,MSIS,6,2024-10-18
986,Yuki Parker,SALES,USA,MALE,150000,MSIS,10,2024-06-27
987,Rowan Carter,SOFTWARE,USA,MALE,144000,BS,1,2024-12-02
988,Morgan Baker,HARDWARE,GERMANY,MALE,151000,BS,6,2023-05-12
989,Harley Smith,HARDWARE,CANADA,MALE,160000,MSIS,6,2023-01-11
990,Dana Martin,SOFTWARE,USA,MALE,191000,PHD,4,2022-04-17
991,Dakota Becker,BUSINESS,CANADA,MALE,138000,BS,4,2023-04-29
992,Ananya Baker,HARDWARE,USA,FEMALE,112000,BS,7,2022-12-28
993,Wei Anderson,BUSINESS,USA,FEMALE,184000,MS,4,2023-07-11
994,Zhang Müller,AI,USA,FEMALE,160000,MS,8,2024-05-15
995,Dakota Anderson,AI,USA,MALE,260000,PHD,1,2024-02-21
996,Sage Becker,AI,USA,FEMALE,144000,MSIS,3,2023-06-11
997,Peyton Young,HARDWARE,CANADA,FEMALE,178000,MS,10,2024-09-11
998,Emery Sharma,SALES,CANADA,MALE,132000,BA,6,2024-10-03
999,Rowan Jones,BUSINESS,USA,FEMALE,220000,PHD,8,2023-09-23
1000,Jamie Edwards,SOFTWARE,USA,MALE,194000,MS,4,2024-06-12
