emp_id,emp_name,dept_id,country,gender,salary,degree,performance,hire_date
676,Larry Harris,SOFTWARE,GERMANY,MALE,186000,MS,9,2024-06-02
677,Kristen Rowe,SALES,USA,FEMALE,115000,BS,5,2023-04-17
678,Joseph Howard,AI,USA,MALE,149000,MSIS,4,2025-06-08
679,Jose Crawford,HARDWARE,USA,MALE,125000,BS,3,2025-03-21
680,William Harrison,SOFTWARE,INDIA,FEMALE,140000,MSIS,1,2023-11-14
681,Suzanne Wood,AI,USA,MALE,121000,BS,2,2025-10-20
682,Justin Walker,HARDWARE,USA,MALE,101000,BA,10,2023-05-03
683,Dean Donovan,BUSINESS,USA,MALE,103000,BS,3,2025-09-26
684,Jennifer Hernandez,HARDWARE,USA,FEMALE,134000,BS,9,2024-01-31
685,James Whitaker,HARDWARE,USA,MALE,102000,BA,7,2024-05-28
686,Mr. Michael Scott PhD,SOFTWARE,CANADA,FEMALE,225000,MSIS,8,2024-08-26
687,Maria Henry,HARDWARE,GERMANY,MALE,144000,MS,8,2024-12-13
688,Robert Jackson,AI,INDIA,MALE,125000,BS,8,2023-05-22
689,Katherine Stark,BUSINESS,USA,FEMALE,157000,MS,8,2025-01-21
690,Maria Brown,MARKETING,USA,MALE,138000,BS,9,2023-02-08
691,Ryan Landry,SOFTWARE,USA,MALE,199000,MS,6,2024-10-18
692,Pamela Gutierrez,SALES,USA,MALE,169000,MS,9,2025-12-09
693,Crystal Mann,BUSINESS,CANADA,FEMALE,139000,MS,9,2024-10-22
694,Jonathan Brooks,SOFTWARE,USA,MALE,104000,BS,6,2025-12-07
695,Mary Jensen,SOFTWARE,CANADA,MALE,136000,MS,1,2023-03-06
696,Mr. Aaron Arnold,SOFTWARE,USA,MALE,114000,BS,8,2023-03-07
697,Joseph Hill,SALES,CHINA,FEMALE,204000,MS,7,2025-12-12
698,Alicia Li,SOFTWARE,USA,MALE,152000,MS,10,2025-01-20
699,Renee Browning,SOFTWARE,USA,MALE,91000,BS,2,2025-10-03
700,Brent Hernandez,HARDWARE,CANADA,MALE,259000,PHD,2,2025-01-09
701,Joseph Ochoa,SOFTWARE,USA,MALE,167000,MS,7,2024-06-28
702,James Watson,SOFTWARE,GERMANY,MALE,158000,MS,2,2024-03-18
703,Karl Branch,SOFTWARE,USA,MALE,212000,PHD,2,2025-12-24
704,Michael Abbott,HARDWARE,USA,MALE,121000,BS,4,2025-04-30
705,Shannon Malone,SALES,USA,FEMALE,165000,MS,10,2025-05-24
706,James Tran,AI,USA,FEMALE,158000,MSIS,3,2025-10-30
707,Adam Jackson,SOFTWARE,USA,FEMALE,146000,BS,3,2024-10-07
708,Mr. Richard Knight PhD,SOFTWARE,USA,FEMALE,167000,MS,6,2025-05-31
709,Joseph Williams,AI,USA,MALE,212000,MSIS,6,2024-03-14
710,Sean Clay,SOFTWARE,USA,FEMALE,122000,BS,9,2025-07-15
711,Anthony Jones,SOFTWARE,USA,MALE,90000,BS,7,2024-08-05
712,Stephanie Elliott,SOFTWARE,USA,FEMALE,137000,MS,9,2023-01-14
713,Timothy Edwards,BUSINESS,GERMANY,FEMALE,117000,BS,4,2023-02-14
714,Laurie Goodwin,HARDWARE,USA,MALE,205000,MSIS,5,2023-07-13
715,Jennifer Jones,AI,GERMANY,MALE,89000,BA,6,2024-06-26
716,David Davenport,HARDWARE,USA,MALE,121000,BS,10,2024-06-08
717,Steven Rivera,SOFTWARE,USA,FEMALE,208000,MSIS,2,2024-03-21
718,Brenda Hinton,AI,CANADA,MALE,181000,MS,6,2025-09-26
719,Kathryn Mccann,AI,CANADA,FEMALE,147000,MSIS,10,2023-03-18
720,Jeffrey Roberson,SOFTWARE,USA,MALE,168000,MS,10,2023-04-25
721,Randy Friedman,SOFTWARE,USA,FEMALE,244000,PHD,6,2025-05-03
722,Raymond Johnson,MARKETING,USA,MALE,229000,PHD,2,2025-02-22
723,Willie Henry,HARDWARE,USA,FEMALE,82000,BA,9,2023-11-03
724,Todd Reynolds,SALES,GERMANY,MALE,109000,BS,4,2025-03-15
725,Mary Miller,HARDWARE,CANADA,MALE,273000,PHD,10,2024-03-30
726,Rebecca Marquez,SALES,CANADA,MALE,108000,BS,7,2024-11-19
727,Christian Dawson,SOFTWARE,USA,MALE,127000,BA,10,2025-03-28
728,Nancy Stewart,SOFTWARE,USA,FEMALE,154000,BS,7,2023-09-25
729,Aaron Parker,SALES,CANADA,MALE,206000,MSIS,8,2025-09-26
730,Derrick Anderson,SALES,USA,MALE,115000,BS,10,2024-05-11
731,Jerry Peters,HARDWARE,USA,MALE,100000,BA,7,2023-08-19
732,Alexander Gomez,SOFTWARE,USA,FEMALE,166000,MS,7,2024-01-26
733,Kyle Nguyen,AI,CANADA,FEMALE,93000,BS,10,2023-12-13
734,Edgar Hughes,SOFTWARE,USA,MALE,256000,PHD,10,2025-06-21
735,Steven Stein,SOFTWARE,USA,FEMALE,92000,BA,4,2023-11-16
736,Laura Jackson,SALES,USA,MALE,149000,MSIS,2,2024-05-12
737,Charles Turner,MARKETING,CHINA,MALE,236000,PHD,3,2024-12-04
738,Arthur Hamilton MD,HARDWARE,USA,FEMALE,159000,MS,2,2025-08-22
739,Mr. David Wright,AI,CHINA,MALE,127000,BA,4,2024-02-22
740,Linda Gonzalez,AI,CANADA,FEMALE,190000,MS,5,2023-10-17
741,Eric Rush,BUSINESS,USA,MALE,168000,MS,1,2024-06-07
742,Manuel Brock,SOFTWARE,CANADA,FEMALE,92000,BA,5,2023-04-19
743,George Ochoa,SOFTWARE,CANADA,FEMALE,98000,BS,1,2024-07-09
744,Valerie Taylor,SOFTWARE,USA,MALE,133000,MS,6,2024-08-22
745,Travis Harris,HARDWARE,USA,FEMALE,164000,MSIS,7,2025-11-07
746,Vincent Novak,HARDWARE,USA,FEMALE,240000,PHD,2,2025-12-24
747,Michael Henry,SOFTWARE,USA,FEMALE,112000,BA,4,2023-02-14
748,Dana Bennett,HARDWARE,USA,FEMALE,99000,BA,9,2025-09-30
749,Jenna Wilson,MARKETING,CANADA,FEMALE,92000,BS,3,2024-12-21
750,Leslie Gardner,SOFTWARE,USA,FEMALE,120000,BS,5,2023-05-07
751,Krista Benton,AI,USA,FEMALE,123000,MS,7,2024-04-06
752,Michael Gonzales,SOFTWARE,CANADA,MALE,122000,BA,7,2023-06-29
753,Michael Fuentes,HARDWARE,USA,MALE,198000,MS,9,2025-05-04
754,Jennifer Porter,HARDWARE,GERMANY,FEMALE,144000,BS,3,2024-11-05
755,Dana Hopkins,HARDWARE,USA,MALE,116000,BS,3,2024-02-19
756,Rachel Jones,SOFTWARE,CANADA,MALE,223000,MSIS,5,2025-05-30
757,Karen Morales DDS,SOFTWARE,USA,MALE,272000,PHD,3,2024-10-12
758,Melissa Stephens,SOFTWARE,USA,MALE,126000,BA,9,2024-01-13
759,Heather Woodard,HARDWARE,USA,FEMALE,93000,BS,3,2025-04-27
760,Margaret Miller,AI,CANADA,FEMALE,256000,PHD,5,2023-11-08
761,Mary Kelly,SOFTWARE,USA,MALE,151000,MSIS,2,2023-02-23
762,Amanda Terrell,SOFTWARE,USA,FEMALE,213000,MSIS,10,2024-04-17
763,Jennifer Goodwin,SOFTWARE,CHINA,FEMALE,123000,MS,4,2023-06-12
764,Jessica Smith,BUSINESS,GERMANY,FEMALE,137000,MS,8,2025-02-04
765,Jorge Stone,BUSINESS,USA,FEMALE,111000,BA,7,2023-10-09
766,Laura Griffin,SOFTWARE,CHINA,FEMALE,82000,BA,4,2023-01-31
767,Raymond Chapman,SALES,CANADA,MALE,228000,PHD,7,2024-02-23
768,Haley Johnson,SOFTWARE,USA,FEMALE,119000,BA,8,2024-10-27
769,Jason Nixon,SOFTWARE,USA,FEMALE,189000,MSIS,4,2023-03-27
770,Todd Thomas,SALES,GERMANY,FEMALE,160000,MS,7,2025-12-11
771,Jesse Clark,HARDWARE,USA,MALE,186000,MS,1,2025-07-13
772,Mr. Jeffrey Horton,HARDWARE,CANADA,FEMALE,121000,BS,1,2023-03-22
773,Eric Patrick,AI,USA,MALE,200000,MS,9,2024-01-24
774,Samuel Wong,SALES,USA,FEMALE,128000,BS,7,2025-08-02
775,Carly Riggs,AI,USA,MALE,119000,BA,5,2025-11-24
776,Christopher Moore,MARKETING,INDIA,FEMALE,217000,MSIS,8,2023-07-05
777,Tina Hall,SOFTWARE,GERMANY,MALE,143000,MS,2,2025-03-16
778,Cody Davidson,HARDWARE,USA,MALE,93000,BS,8,2025-07-18
779,Allen Mendez,SALES,USA,MALE,178000,MS,4,2024-05-27
780,Kevin Price,SOFTWARE,CANADA,MALE,105000,BS,3,2023-08-22
781,Christine Goodwin,MARKETING,USA,FEMALE,130000,MS,6,2025-11-13
782,Amy Garcia,SOFTWARE,USA,FEMALE,168000,MS,3,2023-03-31
783,Chelsea Nguyen,SALES,USA,MALE,207000,MSIS,6,2023-11-29
784,Dennis Huffman,SOFTWARE,USA,FEMALE,141000,MSIS,3,2024-09-22
785,Margaret Harper,SOFTWARE,USA,MALE,126000,BS,8,2023-08-29
786,Laurie Bailey,AI,CHINA,FEMALE,135000,MSIS,4,2023-01-26
787,Lisa Cervantes,HARDWARE,GERMANY,FEMALE,90000,BS,8,2024-05-02
788,Elizabeth Mendez,SOFTWARE,USA,FEMALE,148000,BS,8,2025-06-23
789,Cesar Wilson,HARDWARE,USA,MALE,80000,BA,10,2024-07-23
790,Clayton Steele,HARDWARE,USA,MALE,146000,MS,9,2024-01-14
791,Jennifer Taylor,HARDWARE,USA,MALE,82000,BA,6,2023-03-08
792,Cody Reid,HARDWARE,USA,FEMALE,158000,MS,10,2023-06-29
793,Maria Cooke,HARDWARE,INDIA,MALE,91000,BA,7,2024-08-05
794,Katherine Taylor,MARKETING,USA,MALE,193000,MS,10,2025-07-21
795,Jerry Brown,SOFTWARE,CANADA,MALE,124000,MS,6,2024-09-04
796,Adam Taylor,BUSINESS,USA,FEMALE,98000,BS,7,2023-05-13
797,Tracey Wagner,SOFTWARE,CHINA,FEMALE,105000,BS,3,2024-11-05
798,Michael Perry PhD,AI,USA,MALE,146000,MS,9,2023-04-30
799,Bradley Johnson DDS,HARDWARE,CANADA,FEMALE,85000,BA,9,2024-08-11
800,Donald Medina,SOFTWARE,INDIA,FEMALE,123000,BS,6,2023-09-23
801,Jim Newton,HARDWARE,USA,FEMALE,186000,MS,8,2025-10-05
802,Krista Wilson,SOFTWARE,GERMANY,FEMALE,164000,MSIS,10,2024-02-01
803,Reginald Morrow,SOFTWARE,USA,MALE,109000,BA,1,2024-02-29
804,Rodney Williams,SALES,USA,MALE,187000,MSIS,7,2024-11-14
805,Kimberly Fritz,HARDWARE,USA,MALE,91000,BS,4,2024-07-30
806,Ronald Potter,AI,GERMANY,FEMALE,129000,BS,2,2025-11-03
807,Zachary Cole,SOFTWARE,USA,FEMALE,134000,MS,1,2024-11-30
808,Robert Gonzales,HARDWARE,USA,MALE,93000,BS,10,2024-02-02
809,Patricia Young PhD,HARDWARE,USA,FEMALE,151000,BS,6,2023-03-14
810,Heather Page,HARDWARE,CANADA,FEMALE,139000,MS,8,2024-11-17
811,Carol Taylor,SOFTWARE,USA,FEMALE,97000,BS,7,2024-10-08
812,Daniel Brown,HARDWARE,CANADA,FEMALE,146000,MS,1,2024-12-25
813,Douglas Ryan,HARDWARE,USA,MALE,97000,BA,3,2024-11-25
814,Michael Roberts,HARDWARE,USA,FEMALE,221000,PHD,9,2024-01-19
815,Scott Duke,HARDWARE,USA,MALE,160000,MS,5,2024-07-10
816,Anna Estes,SOFTWARE,GERMANY,FEMALE,120000,BS,8,2025-07-14
817,Tamara Riddle,BUSINESS,USA,FEMALE,162000,MSIS,5,2023-12-25
818,Beth Cline,SOFTWARE,USA,MALE,129000,BA,1,2023-07-09
819,Michael Poole,HARDWARE,USA,MALE,151000,BS,1,2024-01-25
820,Megan Burns,SALES,USA,FEMALE,129000,BS,8,2023-10-21
821,Debra Perry,SOFTWARE,USA,MALE,201000,MSIS,2,2024-02-25
822,Mark Beard,AI,USA,MALE,169000,MS,8,2023-01-09
823,Jose Ramirez,SOFTWARE,CANADA,FEMALE,101000,BS,1,2025-08-14
824,Jackie Clements,SOFTWARE,USA,FEMALE,201000,MSIS,2,2023-02-16
825,Aaron Schroeder,HARDWARE,INDIA,MALE,201000,MS,5,2024-10-19
826,Monica Ellis,SOFTWARE,CANADA,FEMALE,125000,BS,5,2025-06-22
827,Heather Brown,SOFTWARE,GERMANY,MALE,139000,MS,5,2024-07-14
828,Claudia Jordan,SALES,USA,MALE,115000,BA,10,2024-02-28
829,Derrick Clayton,SOFTWARE,INDIA,FEMALE,160000,MS,9,2023-10-17
830,Kenneth Knight,HARDWARE,USA,MALE,273000,PHD,5,2023-12-17
831,Mr. Michael Williams,SOFTWARE,USA,FEMALE,101000,BA,10,2023-04-14
832,Richard Stevens,HARDWARE,USA,MALE,123000,BA,8,2023-08-05
833,Scott Alexander,HARDWARE,INDIA,FEMALE,144000,BS,2,2024-01-02
834,Tyler Harris,SOFTWARE,USA,FEMALE,200000,MS,10,2024-12-29
835,Bonnie Santos,AI,USA,FEMALE,100000,BS,4,2023-09-27
836,Timothy Hill,BUSINESS,USA,FEMALE,86000,BA,8,2024-09-27
837,Danielle Watson,SALES,USA,MALE,180000,MS,8,2024-04-03
838,Carol Sanders,HARDWARE,USA,FEMALE,96000,BA,10,2025-03-13
839,Michael Young,SALES,USA,FEMALE,130000,BA,6,2025-07-17
840,Michele Smith,SOFTWARE,USA,MALE,150000,BS,2,2024-12-20
841,Casey Perez,SOFTWARE,CANADA,FEMALE,126000,BS,3,2023-09-18
842,Alexandra Dominguez,BUSINESS,USA,FEMALE,133000,MS,7,2023-05-26
843,Virginia Henderson,HARDWARE,GERMANY,FEMALE,194000,MSIS,9,2025-04-26
844,Benjamin Reyes,HARDWARE,CANADA,FEMALE,110000,BS,4,2025-02-25
845,Ashley Edwards,SOFTWARE,CANADA,FEMALE,124000,BA,4,2025-06-10
846,Breanna Ayala,SOFTWARE,USA,MALE,189000,MS,6,2023-12-21
847,Brandi Haney,SOFTWARE,USA,FEMALE,193000,MS,2,2023-08-23
848,Joseph Smith,SOFTWARE,USA,MALE,161000,MS,8,2025-06-30
849,Jessica Bowen,HARDWARE,CANADA,MALE,84000,BA,7,2025-02-15
850,Brittany Jenkins,AI,CHINA,MALE,101000,BS,1,2023-10-12
851,Shannon Miller,SOFTWARE,USA,MALE,153000,MSIS,1,2025-07-16
852,Paul Lawrence,HARDWARE,USA,FEMALE,198000,MS,7,2024-02-05
853,Victor Edwards,HARDWARE,USA,FEMALE,128000,BS,6,2025-06-09
854,Donald Miller,AI,USA,MALE,131000,MS,6,2025-11-11
855,Lindsay Lawson,HARDWARE,USA,MALE,127000,BS,3,2025-01-26
856,Melissa Abbott,AI,USA,FEMALE,135000,MSIS,1,2023-08-13
857,Elizabeth Holmes,BUSINESS,GERMANY,FEMALE,165000,MSIS,1,2025-03-18
858,Nicole Phillips,SOFTWARE,CHINA,FEMALE,171000,MS,7,2025-06-10
859,Steven Blevins,SOFTWARE,INDIA,MALE,180000,MS,3,2024-01-21
860,Brian Porter MD,SOFTWARE,USA,MALE,173000,MS,6,2024-08-13
861,Vanessa Hatfield,SOFTWARE,CHINA,MALE,217000,PHD,3,2023-05-27
862,Bonnie Valencia,SOFTWARE,CANADA,FEMALE,182000,MS,3,2023-10-06
863,Holly Vega,AI,USA,FEMALE,109000,BA,7,2024-01-04
864,Tiffany Townsend,MARKETING,USA,FEMALE,147000,BS,7,2024-12-28
865,Austin Baker,SOFTWARE,USA,FEMALE,90000,BS,7,2024-04-29
866,Antonio Mccormick,SOFTWARE,USA,FEMALE,172000,MS,5,2023-03-10
867,Lori Mason,AI,USA,FEMALE,261000,PHD,10,2023-08-20
868,Michael Miller,SALES,USA,FEMALE,138000,MS,2,2025-08-10
869,Lisa Ramirez,AI,USA,MALE,198000,MS,9,2024-05-17
870,Jorge Harris,SOFTWARE,CANADA,MALE,129000,BS,2,2024-12-04
871,Kimberly Myers,MARKETING,USA,FEMALE,180000,MS,1,2025-11-15
872,Sandra Becker,HARDWARE,INDIA,FEMALE,177000,MSIS,10,2024-12-23
873,Michael Blair,HARDWARE,USA,MALE,237000,PHD,5,2023-03-14
874,Amy Miller,HARDWARE,USA,FEMALE,158000,MS,10,2023-05-06
875,Jesse Lynch,AI,CANADA,MALE,141000,MS,10,2024-08-20
876,Patrick Yang,SALES,USA,FEMALE,138000,MSIS,10,2025-09-19
877,Michael Miles,HARDWARE,USA,FEMALE,84000,BA,9,2024-05-31
878,Troy Mills,HARDWARE,USA,FEMALE,97000,BA,5,2023-01-30
879,Michelle Jackson,HARDWARE,USA,MALE,142000,MS,10,2025-07-03
880,Richard Adams,MARKETING,USA,MALE,123000,BS,3,2025-09-20
881,Patricia Johnson,SOFTWARE,USA,FEMALE,82000,BA,9,2023-06-22
882,Denise Brown,AI,USA,FEMALE,219000,PHD,10,2025-04-25
883,Laura Jones,SOFTWARE,USA,FEMALE,219000,MSIS,4,2023-12-09
884,Ian Porter,SOFTWARE,CANADA,FEMALE,96000,BS,6,2023-08-26
885,Holly Scott,SOFTWARE,CHINA,FEMALE,105000,BA,8,2024-09-09
886,Kenneth Sharp,AI,USA,FEMALE,119000,BS,9,2025-03-09
887,Jordan Williams,SOFTWARE,CANADA,MALE,145000,BS,3,2024-08-14
888,Dana Ruiz,SOFTWARE,INDIA,FEMALE,248000,PHD,8,2025-12-21
889,Chris Velazquez,AI,USA,FEMALE,132000,MS,1,2025-06-03
890,Kristen Sloan,HARDWARE,CANADA,FEMALE,162000,MS,5,2024-06-30
891,Jennifer Morris,SOFTWARE,USA,FEMALE,218000,MSIS,5,2025-08-02
892,Nathan Nelson,SOFTWARE,USA,MALE,221000,MSIS,4,2025-11-30
893,Jake Shaw,AI,USA,MALE,130000,BS,3,2023-01-18
894,Cassie Brock,HARDWARE,GERMANY,MALE,187000,MSIS,1,2025-12-11
895,Dr. Andrea Marshall,SOFTWARE,USA,MALE,102000,BA,8,2024-08-03
896,Ryan Murphy,SALES,CANADA,MALE,93000,BS,1,2023-04-27
897,Aimee Gonzalez,SOFTWARE,USA,MALE,276000,PHD,4,2023-09-03
898,Elizabeth Dean,SOFTWARE,USA,FEMALE,88000,BA,10,2024-01-14
899,Kevin Snyder,HARDWARE,INDIA,FEMALE,167000,MSIS,3,2025-08-14
900,Christie Mccullough,AI,USA,FEMALE,201000,MS,2,2024-07-20
901,Danielle Smith,SOFTWARE,CHINA,MALE,167000,MSIS,6,2023-06-01
902,David Reed,AI,CHINA,FEMALE,138000,BS,1,2024-11-12
903,Sherry Tapia,SOFTWARE,USA,MALE,233000,PHD,5,2025-06-21
904,Matthew Sweeney,SOFTWARE,GERMANY,FEMALE,119000,BA,4,2024-01-01
905,Ashley Moreno,AI,CANADA,FEMALE,138000,MS,2,2024-03-23
906,Johnathan Brown,SOFTWARE,USA,FEMALE,176000,MS,2,2023-07-31
907,Michelle Davis DVM,HARDWARE,USA,FEMALE,116000,BA,2,2025-07-02
908,Kelly Haynes,SOFTWARE,USA,MALE,89000,BA,8,2023-03-19
909,William Miller,SOFTWARE,USA,FEMALE,139000,MS,5,2025-03-12
910,Casey Wilkins,HARDWARE,USA,FEMALE,182000,MS,9,2025-06-12
911,Keith Graham,HARDWARE,CANADA,MALE,118000,BS,2,2025-02-26
912,Cynthia Green,BUSINESS,USA,FEMALE,215000,PHD,8,2024-11-13
913,Robert Haynes,HARDWARE,INDIA,MALE,127000,MS,7,2025-01-18
914,Emily Nelson,HARDWARE,USA,FEMALE,130000,MS,6,2024-08-16
915,Dale Chan,HARDWARE,CANADA,MALE,190000,MS,3,2025-02-25
916,Brittney Martin,SALES,CANADA,MALE,169000,MS,5,2025-01-05
917,Jason Herrera,AI,USA,MALE,114000,BS,8,2023-03-15
918,Christine Parker,HARDWARE,USA,FEMALE,95000,BA,10,2025-03-07
919,Bryan Moore,AI,USA,FEMALE,121000,BA,9,2025-10-20
920,Samantha Terry,SOFTWARE,GERMANY,MALE,122000,MS,8,2024-11-25
921,Russell Murphy,SALES,CANADA,MALE,105000,BA,1,2024-03-09
922,David Kelly,SALES,CANADA,MALE,193000,MSIS,9,2024-04-22
923,Megan Green,SOFTWARE,USA,FEMALE,218000,PHD,1,2023-02-09
924,Amanda Sullivan MD,AI,CANADA,MALE,95000,BS,10,2023-09-25
925,Danielle Murray,SOFTWARE,USA,MALE,99000,BA,1,2025-07-23
926,Brenda Smith,SOFTWARE,GERMANY,MALE,128000,MS,10,2023-08-22
927,Vickie Anderson,HARDWARE,GERMANY,MALE,118000,BS,10,2024-02-20
928,Jacqueline Mccoy,HARDWARE,CANADA,MALE,131000,BS,7,2023-10-09
929,Lauren Green,SOFTWARE,USA,MALE,95000,BS,4,2024-11-18
930,Alison Brown,SOFTWARE,USA,FEMALE,89000,BA,5,2023-12-11
931,Jill Anderson,HARDWARE,USA,FEMALE,141000,MS,9,2024-05-13
932,Sandra Rivera,MARKETING,USA,MALE,217000,PHD,1,2025-02-09
933,Joel Jackson,SOFTWARE,CANADA,MALE,197000,MSIS,1,2023-01-14
934,Samantha Foster,SALES,USA,FEMALE,125000,BA,2,2025-05-02
935,Michael Thompson,SOFTWARE,CANADA,MALE,136000,MS,8,2023-10-21
936,Cody Ramirez,BUSINESS,USA,FEMALE,177000,MS,9,2024-05-04
937,Amanda Harvey,SOFTWARE,CHINA,MALE,204000,PHD,10,2025-10-20
938,Edward Jenkins,SOFTWARE,USA,FEMALE,200000,MS,2,2024-12-13
939,Amy Ramirez,SOFTWARE,CANADA,MALE,120000,BS,9,2023-08-29
940,Curtis Wilkerson,SALES,USA,FEMALE,279000,PHD,2,2025-11-05
941,Lydia Pham,HARDWARE,USA,MALE,125000,BS,4,2024-02-01
942,Virginia Casey,AI,USA,FEMALE,123000,BA,3,2025-10-15
943,Joshua Washington,SOFTWARE,USA,FEMALE,83000,BA,1,2024-08-06
944,Kathryn Price,SOFTWARE,USA,FEMALE,132000,BS,5,2023-03-30
945,Francis Robinson,HARDWARE,USA,MALE,114000,BA,1,2023-11-20
946,Paula Brown,SOFTWARE,USA,MALE,200000,MSIS,8,2023-05-26
947,Kendra Wang DVM,SALES,CANADA,FEMALE,210000,MSIS,8,2025-05-08
948,Ariel Sandoval,SOFTWARE,USA,MALE,94000,BA,6,2024-10-29
949,Robert Stark,SALES,INDIA,MALE,142000,BS,4,2025-02-08
950,Zachary Robinson,HARDWARE,USA,FEMALE,195000,MSIS,2,2023-04-22
951,Rebecca Kelly,MARKETING,USA,FEMALE,162000,MSIS,3,2023-12-31
952,Sarah Thompson,HARDWARE,USA,MALE,148000,BS,3,2025-01-04
953,Renee Wolfe,AI,INDIA,MALE,242000,PHD,4,2023-03-07
954,Alyssa Haynes,AI,CHINA,MALE,155000,MS,1,2023-08-16
955,Kristy Hart,HARDWARE,USA,MALE,188000,MSIS,8,2024-12-04
956,William Keith,MARKETING,GERMANY,MALE,110000,BS,5,2024-04-15
957,Eric Henry Jr.,HARDWARE,CANADA,MALE,111000,BA,9,2025-08-27
958,Daniel Fox,SOFTWARE,CANADA,FEMALE,136000,MSIS,5,2024-05-20
959,Thomas Harris,AI,USA,MALE,118000,BS,7,2023-01-11
960,Mitchell Sellers,HARDWARE,GERMANY,FEMALE,95000,BS,1,2025-10-29
961,Erica Johnson,HARDWARE,USA,FEMALE,105000,BA,9,2023-07-20
962,Sylvia Schroeder,SALES,USA,MALE,100000,BS,4,2025-04-12
963,Shannon Yu,HARDWARE,USA,FEMALE,245000,PHD,3,2024-05-04
964,Tom Foster,HARDWARE,USA,FEMALE,122000,MS,2,2024-09-16
965,Eric Taylor,AI,GERMANY,MALE,116000,BA,8,2025-07-20
966,Travis Conner,SOFTWARE,USA,MALE,141000,BS,3,2025-01-28
967,Marie Thompson,SOFTWARE,CHINA,MALE,200000,MS,1,2025-02-27
968,Melissa Mcfarland,AI,USA,MALE,202000,MSIS,6,2024-08-30
969,Courtney Chapman,SOFTWARE,CANADA,MALE,116000,BS,5,2024-11-18
970,Eric Barker,HARDWARE,USA,FEMALE,185000,MS,1,2023-04-16
971,Nicholas Rush,SOFTWARE,USA,MALE,109000,BA,6,2025-01-18
972,Jenna Gamble,SOFTWARE,USA,MALE,98000,BS,9,2023-10-11
973,Amanda Guzman,SOFTWARE,USA,MALE,269000,PHD,4,2025-09-06
974,Tracy Walker,AI,USA,MALE,146000,MS,10,2024-10-18
975,Taylor Taylor,SOFTWARE,INDIA,FEMALE,154000,BS,5,2024-07-21
976,Cynthia Haas,SALES,GERMANY,FEMALE,102000,BA,6,2025-09-22
977,Stephen Davis,SOFTWARE,CANADA,FEMALE,180000,MS,2,2025-07-14
978,Margaret Tanner,SOFTWARE,CANADA,FEMALE,144000,MS,2,2023-06-28
979,Derek Wright,AI,CANADA,MALE,98000,BA,3,2023-08-12
980,David Rodriguez,AI,GERMANY,MALE,124000,BA,2,2025-10-13
981,James Oconnor,SALES,GERMANY,MALE,113000,BA,4,2024-08-23
982,Stacey Snyder,SALES,USA,FEMALE,106000,BS,9,2024-12-11
983,Joshua Garcia,SALES,CHINA,MALE,127000,BS,1,2023-05-09
984,Sean Curtis,SOFTWARE,USA,FEMALE,113000,BA,4,2025-04-23
985,Carla Jones,SOFTWARE,CANADA,FEMALE,182000,MS,6,2025-07-26
986,Elizabeth Flores,SALES,USA,MALE,129000,BS,3,2024-06-16
987,Angela Jackson,SOFTWARE,USA,MALE,126000,BS,6,2023-10-31
988,Nicholas Payne,HARDWARE,GERMANY,MALE,111000,BS,8,2024-08-07
989,Anna Wheeler,HARDWARE,CANADA,MALE,125000,BA,3,2023-11-27
990,Karen Johnson,SOFTWARE,USA,MALE,130000,BS,1,2025-06-21
991,Carmen Preston,BUSINESS,CANADA,MALE,116000,BS,3,2024-10-11
992,Brian Harris,HARDWARE,USA,FEMALE,247000,PHD,3,2023-11-29
993,Michael Bowen,BUSINESS,USA,FEMALE,123000,MS,2,2025-10-19
994,Deborah Campbell,AI,USA,MALE,175000,MSIS,8,2023-01-09
995,Anthony Armstrong,AI,USA,FEMALE,264000,PHD,9,2024-08-28
996,Brittany Ward,AI,USA,FEMALE,108000,BS,5,2024-11-24
997,Edward Stanley,HARDWARE,CANADA,MALE,125000,MS,8,2023-08-28
998,Christina Johnson,SALES,CANADA,FEMALE,118000,BS,7,2025-01-01
999,Edgar Miller,BUSINESS,USA,MALE,118000,BA,1,2025-12-14
1000,Elizabeth Sanders,SOFTWARE,USA,MALE,115000,BS,5,2023-06-21
