emp_id,emp_name,salary,dept_id,country_code,gender,education,dob,hire_date
E1525,Monika Nair,146000,D003,USA,FEMALE,MS,1996-09-26,2011-08-08
E1526,Nicole Kim,149500,D004,IND,UNKNOWN,MS,1994-06-15,2022-12-05
E1527,Sunil Yamamoto,113000,D003,IND,MALE,BS,1987-12-12,2023-07-08
E1528,Carlos Watanabe,95500,D001,IND,MALE,BA,1979-12-12,2011-05-05
E1529,Yan Joshi,198500,D002,USA,FEMALE,MBA,1975-12-21,2000-03-27
E1530,Omar Chen,131000,D005,USA,MALE,BS,1984-03-30,2012-05-23
E1531,Roy Yamaguchi,112500,D003,USA,UNKNOWN,BS,1974-01-20,2011-05-27
E1532,Olivia Cook,122000,D003,CHN,FEMALE,MBA,1967-09-28,2005-09-21
E1533,Werner Patel,65500,D005,CHN,MALE,BS,1968-07-01,2003-08-30
E1534,Beatriz Dubois,103000,D005,IND,UNKNOWN,BA,1980-11-10,2010-07-20
E1535,Sakura Young,105500,D001,IND,UNKNOWN,BS,1977-06-19,2018-08-10
E1536,Kenneth Suzuki,75500,D002,AUS,MALE,BA,1990-12-12,2008-03-31
E1537,Yan Walsh,91000,D004,USA,FEMALE,BS,1982-04-24,2020-02-28
E1538,Charles Kato,114500,D003,IND,UNKNOWN,BS,1985-07-01,2016-11-07
E1539,Sienna Roberts,151500,D005,USA,UNKNOWN,MS,1979-05-27,2000-06-21
E1540,Joe Myers,112000,D002,USA,UNKNOWN,BS,1967-08-02,2009-06-25
E1541,Brian Costa,106000,D002,IND,MALE,BA,1993-02-23,2020-08-30
E1542,Lucie Peterson,145500,D003,USA,FEMALE,MS,1992-03-01,2021-08-02
E1543,Jason Sharma,67500,D005,BRA,MALE,BS,1988-08-11,2020-08-01
E1544,Robert Wright,94500,D004,CHN,MALE,BA,1983-03-29,2007-02-24
E1545,Camille Hall,73500,D003,USA,UNKNOWN,BS,1968-06-05,2024-05-05
E1546,Albert Kelly,98500,D003,USA,MALE,BA,1979-01-09,2006-03-04
E1547,Richard Butler,138000,D001,IND,MALE,BS,1988-03-07,2023-01-04
E1548,Pooja Ramirez,89000,D002,FRA,FEMALE,BA,1973-09-14,2000-10-01
E1549,Phillip Miller,114500,D004,CHN,UNKNOWN,MS,1975-10-07,2021-07-08
E1550,Wei Peterson,92000,D003,USA,MALE,MS,1980-11-08,2017-08-13
E1551,Freya Lee,103500,D001,CHN,FEMALE,MS,1993-12-11,2023-11-10
E1552,Hong Jackson,145500,D002,USA,FEMALE,MS,1971-02-22,2016-02-19
E1553,Dina Chopra,62500,D004,USA,FEMALE,BA,1992-11-30,2012-08-22
E1554,Anjali Walker,130000,D004,IND,FEMALE,MS,1983-12-21,2002-04-22
E1555,Joan Hassan,81500,D001,CHN,FEMALE,BS,1975-07-06,2000-09-15
E1556,Deepak Kobayashi,156000,D001,USA,MALE,MS,1991-07-02,2018-07-30
E1557,Markus Griffin,111000,D004,GBR,MALE,MSIS,1961-10-14,2000-10-24
E1558,Ling Morales,139500,D003,IND,FEMALE,MSIS,1981-10-15,2012-05-07
E1559,Diane Murphy,177000,D005,USA,FEMALE,MSIS,1961-10-14,2022-12-07
E1560,Derek Verma,111500,D003,USA,MALE,MS,1990-09-06,2020-07-05
E1561,Jane Hughes,107500,D003,USA,UNKNOWN,BA,1988-02-09,2013-02-23
E1562,Yuki Ortiz,106000,D003,USA,UNKNOWN,BS,1997-12-03,2014-11-08
E1563,Rina Gutierrez,130500,D004,IND,FEMALE,MS,1973-01-02,2004-03-21
E1564,Hana Martin,146000,D004,IND,FEMALE,MBA,1963-04-12,2015-11-26
E1565,Manoj Myers,106000,D002,USA,MALE,BS,1968-03-18,2018-08-01
E1566,Melissa Jones,106000,D003,USA,FEMALE,BS,1974-04-22,2004-08-23
E1567,Michael Bryant,89500,D001,IND,MALE,BA,1961-08-08,2015-05-20
E1568,Leah Yang,83500,D004,USA,FEMALE,BS,1981-03-23,2009-09-08
E1569,Carolyn Stewart,76000,D005,IND,FEMALE,BA,1964-11-21,2013-09-19
E1570,Madison Barnes,116500,D001,IND,FEMALE,BA,1997-09-10,2012-03-02
E1571,Marcus Davis,57500,D001,BRA,MALE,BS,1960-09-21,2009-02-10
E1572,Benjamin Hughes,130500,D005,CAN,UNKNOWN,MS,1974-02-15,2013-08-05
E1573,Carl Sasaki,128500,D002,USA,MALE,MS,1963-10-13,2016-01-14
E1574,Kiran Henderson,71000,D005,IND,MALE,BA,1962-03-11,2017-07-27
E1575,Ann Butler,87500,D001,IND,FEMALE,BA,1969-05-13,2000-09-10
E1576,Keith Huang,127500,D004,USA,MALE,LAW,1961-01-11,2005-04-15
E1577,Kenneth Li,104500,D003,IND,MALE,BS,1995-11-05,2020-08-20
E1578,Madison Ramos,123000,D003,FRA,FEMALE,MS,1991-03-18,2007-04-01
E1579,Monika Morris,77500,D003,CHN,FEMALE,MS,1967-12-07,2022-09-23
E1580,Kiran Reynolds,77000,D003,CHN,MALE,MS,1991-08-23,2018-11-08
E1581,Freya Jenkins,87000,D005,CAN,FEMALE,BA,1984-08-27,2024-03-10
E1582,Ronald Chen,129500,D004,CAN,MALE,MS,1960-11-21,2005-08-04
E1583,Joe Bhat,104500,D002,FRA,MALE,BS,1974-07-16,2016-11-21
E1584,Fang Wallace,230000,D005,IND,FEMALE,LAW,1984-12-31,2002-01-25
E1585,Jerry Ramos,107000,D003,IND,MALE,BS,1985-04-02,2021-07-22
E1586,Tyler Huang,113000,D005,USA,UNKNOWN,BS,1984-05-25,2002-12-24
E1587,Liam Thomas,85000,D001,USA,MALE,BA,1962-03-31,2011-04-21
E1588,Peng Alves,94000,D005,BRA,MALE,BS,1992-01-29,2024-02-16
E1589,Rina He,132000,D004,IND,UNKNOWN,BS,1970-07-24,2022-04-02
E1590,Elijah Alves,104500,D002,IND,MALE,MS,1979-10-06,2007-08-17
E1591,Ronald Long,116000,D003,USA,UNKNOWN,BS,1989-06-16,2018-10-26
E1592,Christopher West,128000,D002,USA,MALE,MS,1970-09-07,2015-06-30
E1593,Lisa Walsh,136000,D001,USA,FEMALE,MS,1969-06-30,2013-10-29
E1594,Rene Kobayashi,97000,D005,USA,MALE,MS,1964-04-06,2024-11-19
E1595,Luc Edwards,89000,D003,USA,MALE,BS,1960-01-22,2014-11-22
E1596,Yumi Thomas,134500,D004,USA,UNKNOWN,BS,1969-12-07,2016-08-12
E1597,Lawrence Wood,153500,D003,CHN,MALE,PHD,1986-11-14,2005-01-14
E1598,Deborah Nguyen,155500,D004,USA,FEMALE,MS,1975-01-27,2018-10-16
E1599,Yuki Walker,126000,D005,IND,MALE,MS,1998-02-17,2002-09-26
E1600,Rong Kim,112000,D001,GBR,FEMALE,BS,1978-02-03,2014-09-04
E1601,Terry King,85500,D003,CHN,MALE,BA,1995-07-18,2008-05-25
E1602,Noah West,85500,D002,USA,UNKNOWN,MS,1981-06-01,2018-05-26
E1603,Shirley Li,100500,D005,IND,FEMALE,BA,1981-01-18,2018-04-16
E1604,Harold Byrne,85500,D004,CHN,MALE,MS,1967-01-14,2016-02-24
E1605,Adam Ward,59000,D003,CHN,UNKNOWN,BS,1967-09-17,2017-11-29
E1606,Alain Patterson,142000,D001,USA,UNKNOWN,BS,1965-10-09,2006-06-15
E1607,Douglas Russell,75000,D003,USA,MALE,BS,1997-03-02,2016-09-11
E1608,Olivia Chavez,133500,D001,USA,FEMALE,BS,1977-09-14,2000-06-22
E1609,Brenda Bernard,125500,D003,USA,FEMALE,MS,1981-02-28,2008-10-29
E1610,Ruth Kato,110500,D001,CAN,FEMALE,BS,1975-01-15,2012-07-29
E1611,Alyssa Khan,232500,D001,USA,UNKNOWN,PHD,1978-06-13,2013-10-25
E1612,Judy Wilson,88000,D001,CHN,FEMALE,BS,1963-12-04,2007-12-20
E1613,Poppy Gomez,76000,D003,CAN,FEMALE,MS,1979-03-02,2006-01-09
E1614,Mohan Myers,112000,D004,USA,MALE,MS,1994-08-14,2018-04-21
E1615,Harold Inoue,103000,D002,USA,UNKNOWN,MS,1980-07-03,2024-04-15
E1616,Francois Gray,75500,D001,USA,MALE,BS,1984-03-25,2013-05-19
E1617,Birgit Adams,91000,D002,CAN,FEMALE,MS,1987-11-21,2014-05-28
E1618,Mariana Khan,105500,D004,FRA,UNKNOWN,BS,1977-03-01,2004-07-21
E1619,Douglas Patel,131500,D004,IND,MALE,BS,1992-10-12,2023-05-20
E1620,Terry Hu,110000,D004,IND,UNKNOWN,BA,1969-03-14,2023-01-04
E1621,Tariq Ross,79500,D001,USA,MALE,BA,1995-05-10,2005-10-03
E1622,Mia Hernandez,61000,D004,CHN,UNKNOWN,BS,1998-02-07,2023-01-20
E1623,Madison Bailey,131000,D002,GBR,FEMALE,MSIS,1984-01-01,2011-04-27
E1624,Hao Jones,115500,D001,DEU,MALE,BS,1976-08-24,2011-08-04
E1625,Mohan West,146500,D004,USA,MALE,MS,1976-04-02,2023-02-06
E1626,Elijah Diaz,129500,D001,GBR,MALE,MS,1976-11-29,2021-01-07
E1627,Geeta Miller,50500,D002,CHN,FEMALE,BS,1990-01-28,2007-07-08
E1628,Kelly Sanders,88500,D005,CHN,FEMALE,MS,1998-12-12,2003-03-31
E1629,Fang Alexander,155500,D001,BRA,MALE,MBA,1964-03-03,2013-07-07
E1630,Christina Walker,119500,D001,USA,FEMALE,BA,1963-09-13,2011-05-30
E1631,Heike Turner,122000,D001,IND,FEMALE,MS,1990-04-05,2009-03-07
E1632,Keith Fischer,133500,D005,USA,MALE,MS,1968-01-25,2022-09-24
E1633,Xiu Johnson,105500,D005,BRA,FEMALE,MS,1991-05-14,2000-10-16
E1634,Charlotte Sasaki,90000,D004,GBR,UNKNOWN,BS,1966-07-30,2021-06-01
E1635,Jian Kim,105500,D005,FRA,MALE,MS,1968-11-08,2021-05-29
E1636,Jose Nguyen,104000,D001,JPN,MALE,MS,1974-03-27,2013-12-13
E1637,Brenda Foster,76500,D005,CHN,UNKNOWN,BS,1998-04-07,2000-06-14
E1638,Alice Simmons,66500,D002,CHN,FEMALE,BS,1988-05-29,2005-06-23
E1639,Claire Stevens,89500,D001,BRA,UNKNOWN,MBA,1994-06-06,2013-06-10
E1640,Hana Oliveira,119000,D002,USA,UNKNOWN,MS,1976-03-25,2008-11-04
E1641,Ibrahim Wagner,67500,D003,USA,MALE,BS,1982-08-28,2002-09-18
E1642,Jacqueline Simmons,126500,D004,JPN,FEMALE,MS,1966-12-27,2019-11-19
E1643,Sunita Johnson,114500,D005,IND,FEMALE,BS,1993-01-30,2018-06-07
E1644,Ryo Ferreira,71500,D002,GBR,MALE,BS,1966-10-01,2010-02-10
E1645,Aiko Smith,138500,D001,GBR,UNKNOWN,MSIS,1979-02-14,2012-07-06
E1646,Diana Nakamura,101500,D001,FRA,FEMALE,BS,1966-06-10,2002-10-10
E1647,Cynthia Sun,83000,D004,IND,FEMALE,BA,1978-05-25,2020-03-19
E1648,Nicole Sharma,131000,D004,USA,FEMALE,BS,1985-01-16,2003-11-23
E1649,Hana Clark,128500,D001,IND,FEMALE,MS,1987-01-15,2023-03-31
E1650,Jerry Gonzales,100000,D004,USA,UNKNOWN,BA,1960-02-19,2012-12-18
E1651,Camila Yamada,78500,D003,IND,FEMALE,BS,1990-05-24,2018-08-08
E1652,Henri Gupta,76500,D005,JPN,UNKNOWN,BA,1993-12-03,2009-12-12
E1653,Kathleen Zhang,93500,D001,IND,FEMALE,MS,1966-07-11,2005-09-07
E1654,Rachel Suzuki,111000,D002,CHN,FEMALE,MS,1994-10-10,2001-02-08
E1655,Wayne Jordan,194000,D005,DEU,MALE,PHD,1996-09-30,2007-07-29
E1656,Julia Coleman,89500,D005,GBR,FEMALE,BS,1978-06-28,2016-03-06
E1657,Christine Perez,155500,D004,USA,FEMALE,MS,1993-07-12,2002-01-22
E1658,Tariq Gray,68500,D004,GBR,MALE,BS,1970-01-23,2023-10-13
E1659,Hao Luo,76000,D005,IND,MALE,BA,1977-10-03,2017-01-01
E1660,Roy Perez,111500,D001,BRA,MALE,MS,1965-05-08,2020-10-19
E1661,Lucas Mohammed,92500,D001,IND,MALE,MS,1983-11-25,2013-11-23
E1662,Mason Ford,110000,D002,CHN,UNKNOWN,MS,1965-11-24,2015-09-05
E1663,Alyssa Ramirez,159000,D002,USA,FEMALE,MS,1970-03-06,2015-02-23
E1664,Rene Yamaguchi,120500,D004,USA,MALE,MS,1970-03-23,2010-09-27
E1665,Mason Morgan,84000,D002,IND,MALE,BS,1976-11-15,2014-09-24
E1666,Randy Hill,121500,D001,USA,UNKNOWN,BS,1990-11-24,2005-05-29
E1667,Divya Nair,116500,D001,USA,FEMALE,BS,1989-05-11,2005-08-27
E1668,Sandra Richardson,106500,D005,IND,FEMALE,BS,1982-07-13,2008-04-13
E1669,Diane Tanaka,105000,D001,CHN,UNKNOWN,BS,1994-11-04,2008-08-31
E1670,Pierre Byrne,71500,D005,IND,UNKNOWN,BS,1972-06-14,2000-04-09
E1671,Ali Gibson,70000,D003,CHN,MALE,BS,1972-12-19,2002-07-22
E1672,Julie Ito,98500,D003,CHN,FEMALE,MSIS,1965-11-22,2018-08-18
E1673,Gabriel Martinez,114000,D001,USA,MALE,BS,1982-12-18,2019-11-23
E1674,Mason Wood,88500,D003,CHN,UNKNOWN,BS,1971-12-27,2014-06-16
E1675,Jesse Chopra,92500,D001,USA,UNKNOWN,BS,1962-10-29,2023-05-09
E1676,Olivia Kato,110000,D001,USA,FEMALE,BA,1998-10-10,2009-07-25
E1677,Brianna Simmons,131500,D001,USA,FEMALE,BS,1973-06-25,2004-07-09
E1678,Usha Kobayashi,99500,D005,USA,FEMALE,BA,1978-12-15,2012-04-10
E1679,Denise Kelly,119500,D001,USA,FEMALE,BS,1972-04-03,2018-07-12
E1680,Arthur Kimura,77000,D005,USA,MALE,BA,1995-08-24,2001-09-01
E1681,Dieter Rivera,171000,D001,USA,MALE,MS,1993-01-14,2010-10-06
E1682,Jimmy Jenkins,77500,D003,GBR,MALE,MS,1998-11-08,2002-09-03
E1683,Kavita Lewis,134500,D004,IND,FEMALE,MS,1977-10-20,2012-08-22
E1684,Rajesh Reynolds,142500,D001,USA,MALE,MS,1976-01-27,2002-05-04
E1685,Lori Jenkins,103500,D005,USA,FEMALE,BA,1991-02-01,2007-07-15
E1686,Imogen Diaz,119500,D002,USA,FEMALE,BS,1980-08-26,2004-09-23
E1687,Jordan Howard,103500,D003,DEU,MALE,MS,1973-05-08,2020-03-10
E1688,Lawrence Patterson,49500,D003,CHN,MALE,BA,1993-08-08,2013-09-15
E1689,Pierre Hill,86500,D002,IND,MALE,BS,1994-02-28,2006-08-13
E1690,Harold Campbell,116500,D001,USA,MALE,BS,1997-01-01,2022-01-02
E1691,Gustavo Green,146000,D004,USA,MALE,BS,1973-10-21,2018-08-06
E1692,Ann Ellis,153500,D004,IND,FEMALE,MS,1995-12-24,2007-01-13
E1693,Olivia Wallace,113500,D005,USA,FEMALE,BS,1984-11-20,2023-12-30
E1694,Gerald Ortiz,109500,D003,GBR,UNKNOWN,BS,1972-05-08,2018-06-17
E1695,William Turner,70000,D002,CHN,MALE,BA,1976-10-27,2012-05-14
E1696,Francois Reyes,110000,D001,GBR,MALE,BS,1984-06-01,2000-10-10
E1697,Hana Schmidt,101000,D004,GBR,FEMALE,MS,1997-11-07,2012-12-22
E1698,Nikhil Mishra,97000,D005,FRA,MALE,MS,1997-06-23,2004-07-26
E1699,Caleb Powell,135500,D004,USA,MALE,BS,1992-04-04,2006-12-06
E1700,Geeta Cooper,114000,D002,CAN,FEMALE,BS,1986-05-23,2002-01-09
E1701,Albert Sun,87500,D002,USA,UNKNOWN,BS,1975-07-27,2021-11-07
E1702,Janet Turner,191500,D004,USA,FEMALE,LAW,1984-07-18,2024-03-19
E1703,Albert Bryant,113500,D001,USA,MALE,MS,1996-08-23,2004-03-24
E1704,Donna Silva,120000,D005,USA,UNKNOWN,BA,1965-02-25,2008-07-27
E1705,Hiroshi Patterson,106500,D001,IND,UNKNOWN,BS,1977-01-29,2023-03-31
E1706,Carl Griffin,76500,D003,IND,MALE,BA,1994-11-13,2016-08-11
E1707,Alexis Gupta,96000,D001,IND,FEMALE,MS,1972-10-19,2004-03-25
E1708,Christopher Howard,103500,D001,USA,MALE,MS,1976-11-26,2008-04-24
E1709,Ana Watson,183500,D003,USA,FEMALE,PHD,1997-06-03,2018-04-22
E1710,Fernando Young,113500,D001,JPN,MALE,MS,1966-07-30,2005-12-10
E1711,Betty Alves,137000,D004,USA,FEMALE,MS,1966-12-25,2015-07-08
E1712,Hana Ahmed,99500,D005,IND,FEMALE,BS,1966-08-30,2014-01-31
E1713,Jacqueline Nair,141000,D001,USA,UNKNOWN,BS,1960-08-02,2023-06-30
E1714,Charlotte Wagner,111500,D001,GBR,UNKNOWN,BA,1974-12-05,2005-06-10
E1715,Katherine Hassan,123000,D003,IND,FEMALE,MS,1990-12-22,2002-02-21
E1716,Anil Sasaki,92500,D004,CHN,MALE,MS,1992-01-21,2000-03-22
E1717,Poppy Perry,105500,D005,CAN,UNKNOWN,MSIS,1971-07-21,2011-08-03
E1718,Christina Li,122000,D004,USA,FEMALE,MS,1960-10-10,2003-01-07
E1719,Christine Ma,114500,D001,USA,FEMALE,BS,1967-06-01,2011-01-07
E1720,Jason Kumar,101000,D002,DEU,MALE,BS,1986-05-22,2001-11-07
E1721,Chao Young,70000,D003,IND,MALE,BS,1988-08-08,2014-11-19
E1722,Gunter Yoshida,129500,D003,IND,UNKNOWN,MSIS,1994-10-10,2003-08-19
E1723,Abigail Hamilton,113500,D004,IND,FEMALE,BS,1994-01-10,2008-02-25
E1724,Joan Russell,105500,D005,IND,FEMALE,MSIS,1973-10-07,2006-01-23
E1725,Jack Bailey,185500,D005,USA,MALE,MBA,1994-06-24,2014-12-21
E1726,Joe Inoue,161000,D003,USA,UNKNOWN,MSIS,1985-08-21,2024-12-15
E1727,Divya Fischer,119000,D002,IND,UNKNOWN,MS,1986-05-02,2009-05-13
E1728,Brian Murphy,133500,D003,IND,MALE,MS,1962-01-27,2019-01-17
E1729,Randy Evans,118000,D004,CAN,UNKNOWN,BS,1970-08-05,2005-08-01
E1730,Camila Hayes,96000,D004,JPN,FEMALE,BA,1982-10-31,2005-08-02
E1731,Brandon Patterson,76000,D005,JPN,MALE,MS,1971-03-23,2000-03-08
E1732,George Kimura,85000,D001,IND,MALE,BS,1989-03-07,2019-10-08
E1733,Larissa Jackson,96000,D002,CHN,FEMALE,BS,1997-05-04,2000-09-29
E1734,Nathan Young,114000,D005,CHN,MALE,MS,1991-09-25,2004-07-05
E1735,Anjali Hassan,114000,D001,JPN,UNKNOWN,BS,1976-01-13,2005-01-11
E1736,Leah Wu,93500,D005,DEU,FEMALE,BS,1994-05-07,2020-05-25
E1737,Deborah Murphy,73500,D004,BRA,FEMALE,MS,1998-08-14,2017-03-05
E1738,Julie Scott,85500,D001,IND,FEMALE,BS,1988-12-03,2022-04-08
E1739,Fernanda Liu,75000,D003,CHN,FEMALE,MS,1983-06-15,2023-04-21
E1740,Amber Price,100500,D003,CAN,FEMALE,BS,1962-11-19,2012-09-10
E1741,Justin Murray,145000,D001,USA,UNKNOWN,MS,1981-11-30,2022-04-22
E1742,Hiroshi White,95500,D004,CHN,MALE,BS,1990-01-29,2022-10-04
E1743,Gabriel Wallace,72500,D004,CHN,MALE,MS,1961-07-21,2018-04-26
E1744,Ritu White,138500,D005,CAN,FEMALE,MS,1960-01-23,2004-08-28
E1745,Elizabeth Hamilton,101500,D005,USA,FEMALE,BS,1982-08-16,2019-04-06
E1746,Mason Scott,65500,D003,CAN,MALE,BA,1995-01-21,2019-11-09
E1747,Steven Cole,114500,D001,USA,UNKNOWN,MS,1966-11-03,2012-09-28
E1748,Christian Abdullah,106000,D003,IND,MALE,MS,1972-10-24,2020-06-22
E1749,Angela Leroy,119500,D001,USA,FEMALE,BS,1968-06-21,2023-05-15
E1750,Bryan Miller,127500,D003,USA,MALE,MS,1984-11-01,2006-05-22
E1751,Ethan Mohammed,108000,D002,USA,MALE,BA,1995-09-16,2012-08-06
E1752,Vincent Martinez,72500,D003,USA,MALE,BS,1963-09-22,2024-02-08
E1753,Sean Bailey,152000,D003,USA,MALE,MS,1996-12-24,2018-02-21
E1754,Yan Ortiz,166000,D001,USA,FEMALE,PHD,1960-07-14,2020-09-21
E1755,David Sanders,126500,D003,IND,UNKNOWN,MS,1991-02-05,2018-06-16
E1756,Margot Myers,139500,D001,USA,UNKNOWN,MS,1973-06-20,2020-01-05
E1757,Phillip Simmons,115000,D001,USA,MALE,BS,1995-05-26,2018-10-09
E1758,Isabelle Zhu,107000,D004,JPN,FEMALE,MS,1983-07-19,2011-12-16
E1759,Nour Walker,100000,D004,USA,FEMALE,BA,1991-04-08,2006-02-28
E1760,Daniel Weber,50500,D002,FRA,MALE,BA,1989-05-26,2021-05-01
E1761,Poppy Kobayashi,103500,D004,CAN,FEMALE,BS,1987-11-03,2018-05-26
E1762,Heike Brown,116500,D002,CHN,UNKNOWN,MS,1973-09-14,2001-08-09
E1763,Rina Torres,66500,D005,IND,FEMALE,BA,1985-02-02,2018-07-20
E1764,Pradeep Reynolds,63500,D005,IND,MALE,BS,1960-04-27,2012-08-08
E1765,Klaus Sharma,143000,D004,USA,MALE,BS,1994-04-19,2001-11-18
E1766,Melissa Green,75500,D003,CHN,FEMALE,MSIS,1990-12-06,2006-10-25
E1767,Anna Allen,74000,D002,IND,UNKNOWN,BS,1974-06-22,2002-12-20
E1768,Jing Bhat,62000,D004,GBR,FEMALE,BA,1966-09-13,2000-07-18
E1769,Sofia Adams,119000,D002,USA,FEMALE,BS,1976-08-27,2008-12-20
E1770,Claude Adams,62500,D002,USA,MALE,BA,1982-05-30,2012-04-08
E1771,Leah Phillips,136500,D004,USA,FEMALE,MSIS,1976-10-07,2021-02-13
E1772,Vijay Coleman,69500,D002,USA,MALE,BA,1971-07-30,2007-06-27
E1773,Carla Rao,98000,D003,USA,FEMALE,BA,1983-04-08,2005-11-03
E1774,Yuki Simmons,92500,D003,CHN,MALE,MS,1991-02-02,2021-10-12
E1775,Grace O'Connor,133000,D002,USA,FEMALE,BS,1989-02-14,2009-08-19
E1776,Ashley Ross,194500,D001,USA,FEMALE,MSIS,1962-02-18,2018-01-25
E1777,Ingrid Perry,111000,D004,IND,FEMALE,BS,1968-08-26,2016-11-23
E1778,Heike Yang,78500,D004,CAN,FEMALE,BS,1974-01-26,2009-10-02
E1779,Donna Coleman,70000,D003,USA,FEMALE,BA,1973-11-14,2022-08-27
E1780,Olivia Wood,153000,D001,IND,UNKNOWN,MS,1997-07-19,2007-10-06
E1781,Leonardo Ali,96500,D004,DEU,MALE,MSIS,1965-03-15,2006-07-18
E1782,Dorothy Martin,73500,D005,IND,FEMALE,BA,1991-10-05,2014-08-18
E1783,Alan Lee,59500,D003,CHN,MALE,BS,1983-07-28,2012-06-27
E1784,Manoj Rahman,107500,D002,BRA,MALE,MS,1983-08-25,2003-01-14
E1785,Mariam Oliveira,135000,D002,USA,FEMALE,BS,1964-01-03,2011-11-12
E1786,Juan Edwards,138500,D001,USA,MALE,BS,1966-05-05,2012-11-26
E1787,Sunita Morgan,139500,D001,GBR,FEMALE,MS,1961-05-26,2023-06-18
E1788,Jeffrey Ferreira,113000,D004,IND,UNKNOWN,MS,1978-01-20,2003-12-12
E1789,Frank Bryant,84000,D004,USA,MALE,BS,1964-12-05,2005-01-13
E1790,Camille Mishra,67500,D004,CHN,FEMALE,BS,1986-05-16,2003-08-10
E1791,Pooja O'Neill,133000,D003,USA,FEMALE,MS,1983-08-05,2003-11-26
E1792,Henry Yang,64500,D001,BRA,MALE,BS,1986-02-11,2002-08-06
E1793,Fernando Ross,104000,D003,USA,UNKNOWN,MS,1991-02-12,2005-11-02
E1794,Harry Wilson,72000,D004,IND,MALE,BA,1963-08-07,2016-07-18
E1795,Divya Adams,120500,D004,USA,FEMALE,BS,1964-07-16,2006-10-12
E1796,Judith Thomas,135000,D001,JPN,FEMALE,MS,1968-06-24,2006-11-13
E1797,Ming Alexander,143500,D005,USA,MALE,LAW,1963-02-26,2024-01-05
E1798,Bobby Ma,129000,D003,IND,MALE,MS,1996-11-26,2020-02-25
E1799,Charlotte Flores,143500,D005,AUS,UNKNOWN,MS,1963-12-12,2003-07-14
E1800,Justin Gonzales,90500,D002,IND,MALE,BA,1990-01-01,2020-12-21
E1801,Brianna Hassan,116500,D003,IND,FEMALE,MS,1980-08-06,2014-06-15
E1802,Albert Simmons,129500,D001,IND,MALE,LAW,1996-06-03,2007-05-30
E1803,Kenta West,123500,D003,IND,UNKNOWN,BS,1961-09-10,2020-01-30
E1804,Bruno Hu,73000,D005,IND,MALE,BA,1965-12-31,2008-08-15
E1805,Charlotte Wilson,103000,D002,USA,FEMALE,BS,1982-11-14,2011-02-09
E1806,Derek Ellis,88500,D001,CAN,UNKNOWN,MS,1980-01-05,2009-07-10
E1807,Sofia Li,70000,D004,IND,FEMALE,BA,1963-10-16,2015-09-06
E1808,Kenji Stevens,132000,D001,GBR,MALE,MS,1983-01-20,2021-07-25
E1809,Grace Foster,82000,D002,IND,FEMALE,BS,1995-03-13,2018-09-08
E1810,Tobias Ross,152000,D003,USA,MALE,MS,1991-08-18,2004-09-29
E1811,Diego Perez,140500,D002,IND,UNKNOWN,MS,1990-03-29,2010-07-08
E1812,Steven Wright,77000,D005,JPN,MALE,BA,1965-09-29,2004-02-20
E1813,Rebecca Cooper,86500,D005,IND,FEMALE,MS,1964-11-18,2007-06-05
E1814,Sophie Brown,119500,D001,USA,FEMALE,MS,1976-04-28,2017-06-28
E1815,Mariana Ahmed,99500,D002,CHN,FEMALE,MS,1992-05-15,2013-02-09
E1816,Mohammed Luo,138000,D001,IND,MALE,BS,1971-02-11,2001-11-25
E1817,Patrick Moore,94500,D001,CHN,UNKNOWN,BA,1976-02-29,2001-07-15
E1818,Saki Ito,63500,D002,USA,FEMALE,BA,1978-02-01,2004-04-13
E1819,Beverly Suzuki,125500,D001,CAN,FEMALE,LAW,1996-03-10,2000-02-24
E1820,Teresa Lewis,140000,D001,IND,FEMALE,MS,1970-03-12,2001-01-20
E1821,Diana Baker,118500,D001,CAN,FEMALE,MS,1994-05-16,2009-10-25
E1822,Ahmed Patterson,107500,D003,USA,UNKNOWN,BS,1965-09-29,2004-02-14
E1823,Oliver Bell,76000,D005,JPN,UNKNOWN,BA,1978-03-29,2016-04-14
E1824,Jessica Barnes,78500,D001,CHN,FEMALE,BA,1977-10-23,2015-10-16
E1825,Sienna Walker,127500,D001,IND,UNKNOWN,BS,1981-09-28,2008-12-14
E1826,Ronald Abdullah,74000,D005,USA,MALE,BA,1960-06-02,2010-01-13
E1827,Imogen Hu,117000,D003,USA,FEMALE,BS,1978-08-07,2006-10-23
E1828,Carla Williams,115500,D001,IND,FEMALE,BS,1962-12-24,2005-05-23
E1829,Edward Zhou,135000,D001,CAN,UNKNOWN,MS,1977-12-08,2006-05-09
E1830,Nana Menon,96000,D004,IND,FEMALE,MS,1970-12-18,2008-12-23
E1831,Isla Nguyen,93500,D004,DEU,FEMALE,BS,1976-06-24,2008-04-09
E1832,Walter Kelly,126500,D004,USA,MALE,MS,1966-09-21,2011-12-22
E1833,Rene Hamilton,201000,D003,IND,MALE,PHD,1993-10-21,2009-07-31
E1834,Liam Ramos,96000,D005,GBR,MALE,BS,1988-05-05,2012-11-26
E1835,Leah Iyer,88000,D005,CAN,UNKNOWN,MS,1968-11-10,2023-06-10
E1836,Maria Hall,107000,D003,GBR,UNKNOWN,MSIS,1970-06-29,2001-02-26
E1837,Markus Adams,178000,D003,USA,MALE,MSIS,1962-12-25,2020-08-23
E1838,Henry Inoue,99000,D004,CHN,MALE,MS,1968-05-12,2013-12-18
